1336,Saido Berahino,10,7,14,11,15
1337,Santiago Arias,15,14,14,7,16
1338,Kerim Frei,13,9,7,12,7
1339,Baptiste Reynet,74,75,71,69,81
1340,Charly Musonda,8,6,7,6,9
1341,Santiago Vergini,13,6,6,7,8
1342,Anthony Knockaert,11,14,8,14,8
1343,Felipe Gutiérrez,13,11,8,6,14
1344,Mohamed Elyounoussi,7,12,8,7,13
1345,Robin Knoche,10,14,16,10,9
1346,Fabián Castillo,8,12,16,10,7
1347,Aleix Vidal,12,8,8,7,12
1348,Javi Espinosa,14,13,11,11,8
1349,Serantes,71,81,74,72,77
1350,Timmy Chandler,11,12,8,7,12
1351,Jeffrey Gouweleeuw,13,13,16,7,7
1352,Cristiano Piccini,7,8,5,9,11
1353,Martin Hinteregger,13,14,9,14,10
1354,Robbie Brady,7,12,13,8,7
1355,Ermin Bicakcic,15,11,15,11,12
1356,Nemanja Nikolic,11,13,13,6,10
1357,Geoffrey Kondogbia,8,15,10,10,10
1358,Samu García,13,9,8,10,8
1359,Lionel Carole,12,9,12,14,13
1360,Muhamed Bešic,7,14,13,7,12
1361,Lukas Rupp,16,9,11,8,14
1362,Steven Berghuis,7,9,7,11,15
1363,Alan Patrick,9,13,6,8,10
1364,Hans Vanaken,15,13,9,6,11
1365,Pedro Obiang,6,9,7,7,7
1366,Timor,16,8,6,8,13
1367,Josué,16,15,15,10,10
1368,Gálvez,6,8,11,12,9
1369,Eric Bauthéac,11,7,16,10,14
1370,Harun Tekin,73,78,69,70,80
1371,Ibai Gómez,7,14,13,8,11
1372,Nicolas Pallois,15,15,10,16,6
1373,Timm Klose,15,15,11,10,10
1374,Sergio León,11,9,9,8,12
1375,Bibras Natcho,15,14,12,13,16
1376,Raúl Navas,12,10,9,16,10
1377,Óscar Murillo,16,13,10,11,14
1378,Josip Drmic,8,7,13,9,13
1379,Tomás Pina,7,8,11,12,15
1380,Billy Ketkeophomphone,11,6,6,12,8
1381,Philipp Wollscheid,11,11,6,7,13
1382,Celso Ortíz,15,10,12,7,12
1383,Jonas Martin,15,8,14,8,11
1384,Jordan Ayew,16,6,7,8,8
1385,Felix Wiedwald,73,77,67,68,82
1386,Khouma Babacar,8,12,10,6,14
1387,Adrien Regattin,12,9,9,10,14
1388,Callum Wilson,10,10,8,15,6
1389,Simone Verdi,15,12,7,10,9
1390,Yonathan Del Valle,6,9,13,14,13
1391,Macnelly Torres,8,16,12,14,7
1392,Esteban Paredes,9,12,11,15,7
1393,Joel Robles,75,78,75,75,77
1394,Alfreð Finnbogason,15,6,16,15,11
1395,Tom Cairney,6,14,7,12,7
1396,Aaron Mooy,11,11,12,8,12
1397,Jagoš Vukovic,14,13,7,15,14
1398,Laguardia,9,14,13,12,10
1399,Nenad Tomovic,12,8,15,12,5
1400,Pontus Jansson,6,9,14,5,7
1401,Andre Gray,9,11,11,16,14
1402,André Almeida,12,14,7,6,8
1403,Roger,14,9,13,12,14
1404,Francesco Bardi,70,79,62,77,77
1405,Guido Burgstaller,10,12,14,7,9
1406,Diafra Sakho,13,12,9,10,16
1407,Pape Souaré,16,8,14,8,10
1408,Manuel Schmiedebach,15,15,9,11,12
1409,Iago Herrerín,73,76,66,86,71
1410,Christian Clemens,15,16,12,6,6
1411,Marc Muniesa,15,14,16,12,10
1412,Maxime Le Marchand,7,13,15,13,15
1413,Sebastian Jung,8,11,8,10,12
1414,Maxime Lestienne,11,9,12,15,7
1415,Luciano Narsingh,8,10,14,8,6
1416,Javier Aquino,9,16,7,15,7
1417,Georgiy Schennikov,8,16,14,16,15
1418,Alexandr Kokorin,8,7,14,16,8
1419,Pedro Morales,7,7,15,11,7
1420,Peter Pekarík,9,12,15,12,10
1421,Sandro,11,12,10,16,12
1422,Pascal Groß,16,8,15,15,11
1423,Xandão,16,14,13,12,9
1424,Benjamin André,7,8,15,14,10
1425,Dominic Maroh,7,9,6,9,11
1426,Léonard Kweuke,7,9,12,12,9
1427,Matías Caruzzo,6,9,9,13,6
1428,Markus Henriksen,10,16,13,15,14
1429,Tony Jantschke,6,11,7,6,13
1430,Grégory Sertic,8,11,6,14,6
1431,Christian Kabasele,14,14,6,11,16
1432,Lukasz Skorupski,75,80,54,75,80
1433,Aaron Cresswell,9,14,9,7,12
1434,Davide Santon,14,15,15,10,8
1435,Danny Latza,6,7,14,16,16
1436,Alex McCarthy,74,78,61,73,81
1437,Bruno Fornaroli,15,16,15,16,8
1438,Jimmy Durmaz,12,8,9,14,15
1439,Volkan Sen,6,10,11,11,11
1440,Jonathan Kodjia,9,8,16,14,13
1441,Miguel Angel Britos,10,12,11,13,11
1442,Michel Macedo,6,8,14,8,6
1443,Serey Dié,15,14,13,11,11
1444,Sofiane Hanni,7,6,8,16,6
1445,Riccardo Meggiorini,5,6,6,6,5
1446,Oupa Manyisa,8,16,8,9,16
1447,Cheick Diabaté,8,6,6,10,8
1448,Aatif Chahechouhe,15,7,8,10,10
1449,Paul-José Mpoku,10,8,7,11,13
1450,Dmitriy Tarasov,11,15,12,9,10
1451,Siem de Jong,16,10,14,11,10
1452,Franco Di Santo,10,7,10,10,9
1453,Matt Ritchie,14,15,11,8,13
1454,Fabio Borini,12,11,8,6,6
1455,Gaël Kakuta,14,7,7,12,13
1456,Diego Ângelo,9,10,16,7,15
1457,Andrea Poli,5,5,5,5,5
1458,Michal Pazdan,16,15,6,13,12
1459,Maurício,15,11,14,8,6
1460,Marcelo Larrondo,8,10,13,8,10
1461,Michael Lang,10,12,9,8,11
1462,Jonathan Biabiany,6,11,9,5,5
1463,Kolbeinn Sigþórsson,14,6,10,16,12
1464,Lamine Koné,10,6,15,12,13
1465,Gregory van der Wiel,6,11,7,15,7
1466,Maxi Moralez,14,6,14,5,9
1467,Gabriel Mercado,12,12,10,16,6
1468,Siphiwe Tshabalala,6,9,13,16,6
1469,Anthony Mounier,9,9,8,16,16
1470,Gottardi,79,78,69,72,75
1471,Simon Terodde,16,8,15,9,8
1472,Nils Petersen,13,11,15,7,7
1473,Giovanni Sio,15,15,10,9,16
1474,Fabian Frei,11,12,8,15,14
1475,Fin Bartels,12,9,14,8,8
1476,Marc Albrighton,15,15,8,9,14
1477,Ciaran Clark,14,14,12,7,12
1478,Mërgim Mavraj,14,11,8,10,10
1479,Sebastian De Maio,11,6,5,5,7
1480,Koo Ja Cheol,15,11,10,14,9
1481,Marcelo Martins,12,8,9,8,15
1482,Albin Ekdal,5,5,5,5,5
1483,Rhodolfo,8,15,8,10,16
1484,Luisinho,8,8,13,8,12
1485,Dejan Damjanovic,15,6,10,14,14
1486,Eren Derdiyok,7,6,9,14,12
1487,Thomas Kraft,65,80,54,75,84
1488,Damien Da Silva,16,6,12,8,11
1489,Emiliano Insúa,8,11,9,10,16
1490,Pablo Hernández,9,13,9,16,7
1491,Miralem Sulejmani,13,13,8,15,16
1492,Marko Marin,16,13,14,9,11
1493,Adrián González,6,6,12,15,7
1494,Erik Pieters,12,16,8,15,10
1495,Papa Kouli Diop,13,8,9,8,16
1496,Sergio Sánchez,12,12,6,15,11
1497,Granero,12,11,7,14,14
1498,Lucas Deaux,12,7,9,11,9
1499,Sidney Sam,14,11,16,13,8
1500,Martin Harnik,6,15,12,10,14
1501,Nabil Dirar,15,6,8,8,13
1502,Ludovic Baal,14,12,10,13,16
1503,Bojan Jokic,8,16,14,15,14
1504,Fabian Lustenberger,13,13,12,9,7
1505,Stefan Aigner,12,9,16,8,13
1506,Andreas Beck,16,11,12,13,16
1507,Simone Missiroli,12,5,14,13,14
1508,Yeom Ki Hun,12,7,7,6,11
1509,Jozy Altidore,12,16,14,9,12
1510,Jelle Vossen,9,11,13,8,13
1511,Sacha Kljestan,7,12,11,15,6
1512,Sven Kums,14,10,15,14,7
1513,Cristian Riveros,16,9,6,13,15
1514,Gonzalo Castro,10,9,15,16,14
1515,Adrián,6,13,12,14,15
1516,Joselu,15,11,8,11,7
1517,James Tomkins,9,11,6,8,14
1518,Siqueira,9,7,8,9,13
1519,Luca Cigarini,12,11,7,9,11
1520,Keiren Westwood,75,77,70,73,79
1521,Jonas Lössl,74,73,73,79,77
1522,Mikel Gonzalez,10,12,6,16,14
1523,Paul Aguilar,12,7,14,10,8
1524,Aythami Artiles,9,6,6,14,11
1525,Andrey Eschenko,6,7,14,10,7
1526,Lorenzo De Silvestri,14,15,10,11,14
1527,Tarik Elyounoussi,14,15,9,8,7
1528,Scott Sinclair,13,13,10,11,15
1529,Andrea Masiello,12,14,12,7,12
1530,Danijel Milicevic,8,11,15,10,7
1531,Hugo Rodallega,8,6,8,8,9
1532,Roman Shishkin,7,13,8,7,7
1533,Mikhail Kerzhakov,77,75,73,76,74
1534,Alan Kasaev,13,9,15,11,12
1535,Brad Jones,76,75,72,74,75
1536,Doka,9,12,9,15,11
1537,Mariano Izco,10,5,15,14,8
1538,Lior Refaelov,16,10,9,8,9
1539,Caio,14,14,15,15,6
1540,Eduardo,78,75,71,74,76
1541,Julien Féret,15,12,10,16,8
1542,Stéphane Sessègnon,11,7,13,14,11
1543,Jonathan Orozco,75,77,83,73,72
1544,Rolando,6,14,16,8,15
1545,James Morrison,16,11,11,6,10
1546,Marvin Matip,14,10,16,16,13
1547,Néstor Ortigoza,16,12,14,10,14
1548,Jesús Gámez,15,9,9,11,11
1549,Abraham,11,10,6,8,10
1550,Trashorras,6,14,16,13,16
1551,Julio Alberto Barroso,9,11,8,16,10
1552,Pirmin Schwegler,7,12,15,16,6
1553,Oribe Peralta,7,14,9,15,10
1554,Gelson Fernandes,10,14,13,6,13
1555,Aaron Hunt,16,15,7,12,15
1556,Mounir Obbadi,9,10,13,5,8
1557,Guillaume Hoarau,1,1,1,1,1
1558,José de Jesús Corona,76,75,72,80,73
1559,Charlie Adam,6,8,9,7,6
1560,Alexandr Belenov,78,75,71,69,82
1561,Àngel Rangel,6,13,8,16,6
1562,Jean-Louis Leca,76,76,68,75,80
1563,Rubens Sambueza,9,8,8,6,16
1564,Jason Puncheon,16,13,14,13,12
1565,Jaroslav Drobný,78,75,47,77,76
1566,Wes Hoolahan,11,13,16,7,16
1567,Vladimir Gabulov,77,75,76,73,76
1568,Diego Castro,8,8,16,6,13
1569,Cejudo,12,11,16,6,6
1570,Andrés Fernández,72,80,68,71,79
1571,Yalçin Ayhan,11,6,8,13,8
1572,Boštjan Cesar,12,10,5,9,12
1573,Leonardo Ponzio,14,16,10,9,12
1574,Alejandro Domínguez,16,9,9,11,12
1575,Darren Fletcher,10,10,7,16,9
1576,Marc Janko,16,8,7,15,8
1577,Marco Storari,75,78,66,76,78
1578,Daniele Gastaldello,5,6,8,8,10
1579,Giampaolo Pazzini,5,5,5,5,3
1580,Franco Brienza,9,7,6,10,5
1581,Stijn Schaars,16,16,8,7,14
1582,Alexis,10,16,13,8,13
1583,Hasan Ali Kaldirim,16,7,10,10,6
1584,Ersan Gülüm,14,7,13,9,16
1585,Marco Borriello,8,6,11,6,11
1586,Kolo Touré,14,7,8,12,15
1587,Achille Emaná,11,8,12,16,12
1588,Gareth McAuley,10,6,12,11,13
1589,Artur Boruc,74,75,62,72,82
1590,Alberto Aquilani,6,15,7,15,13
1591,Wayne Routledge,10,15,8,11,15
1592,Matthias Lehmann,11,12,16,14,13
1593,Steven Pienaar,11,9,12,16,11
1594,Ludovic Butelle,73,80,65,77,75
1595,Emiliano Moretti,11,9,10,10,15
1596,Jonas Olsson,14,9,16,12,11
1597,James Collins,15,15,10,12,11
1598,Nick Rimando,74,72,74,73,79
1599,Dario Dainelli,13,6,14,12,10
1600,Maarten Stekelenburg,74,78,81,73,76
1601,Paolo Cannavaro,14,14,5,8,5
1602,Carlos Soler,13,6,7,14,11
1603,Raphinha,8,8,13,7,14
1604,Mikel Villanueva,5,13,13,6,12
1605,Federico Ricca,6,13,8,13,8
1606,Maurício António,6,10,14,9,15
1607,Adalberto Peñaranda,8,6,13,14,6
1608,Franck Yannick Kessié,12,9,12,11,10
1609,Rafael Cachoira,13,12,12,12,11
1610,Nicholas Aldair,11,7,7,11,14
1611,Luimo Boas Santos,10,9,8,12,9
1612,Adilson Edrada,11,12,12,16,13
1613,Allan Bardinho,8,12,17,8,15
1614,Simão Acunha,12,7,11,12,12
1615,Gabrisco Aníbal,18,12,16,9,12
1616,Davi Parrela,9,9,13,7,12
1617,Kaimo Lima,10,8,9,8,12
1618,Victildinho,10,8,9,16,15
1619,Andeson Trigo,8,13,9,13,12
1620,Kaíquão Castro,72,77,61,76,73
1621,Dani Rochelinhas,9,13,10,8,10
1622,Laure Santeiro,14,9,8,7,10
1623,Jorginhson,8,7,12,7,16
1624,Melvin Parrela,9,15,16,7,8
1625,Otávio Cairinho,11,12,10,11,7
1626,Caio Nunson,10,11,8,7,16
1627,Juli Freitinho,13,11,14,15,12
1628,Alexo Baia,10,15,15,8,13
1629,Silas Almeim,9,15,15,14,11
1630,Simão Donatinho,75,76,77,70,75
1631,Gastón Pereiro,10,7,10,15,12
1632,Aminu Umar,6,6,15,9,7
1633,Yoshinori Muto,8,7,15,15,14
1634,Viktor Kovalenko,9,15,6,12,11
1635,Kasper Dolberg,9,7,13,15,7
1636,Benjamin Henrichs,12,8,13,9,14
1637,Christian Pulisic,16,8,13,12,14
1638,Lucas Tousart,10,11,16,15,15
1639,Jakub Jankto,14,7,9,16,15
1640,André Horta,10,6,15,15,8
1641,Presnel Kimpembe,15,7,14,8,9
1642,Hernani,11,9,13,13,7
1643,David García,7,11,7,16,8
1644,Mikel Merino,13,9,9,12,14
1645,Orbelín Pineda,10,15,7,14,10
1646,Rúben Neves,8,16,10,12,10
1647,Cristian Pavón,13,11,9,10,7
1648,Lucas Torreira,7,5,13,5,9
1649,Erdem Sen,14,10,13,14,15
1650,Afonso Figueiredo,14,12,11,8,7
1651,Mario Pašalic,13,11,13,13,14
1652,Ömer Ali Sahiner,13,13,10,12,9
1653,Toshihiro Aoyama,7,10,13,11,12
1654,Alexis Blin,10,13,8,6,8
1655,Thomas Touré,12,10,9,14,8
1656,Godfred Donsah,7,14,7,12,12
1657,Raúl,13,10,7,9,12
1658,Mislav Oršic,15,8,6,13,14
1659,Sebastián Driussi,14,11,14,14,10
1660,Lovre Kalinic,74,78,64,72,77
1661,Rafael Santos Borré,11,11,14,14,8
1662,Léo Bonatini,10,15,8,12,15
1663,Jaume,72,74,70,73,79
1664,Clément Lenglet,12,10,9,10,7
1665,Diego Rico,11,10,15,9,10
1666,Alex Alegría,13,13,13,8,6
1667,Munir,13,9,6,12,16
1668,Tana,8,7,7,11,14
1669,Hamari Traoré,7,10,9,14,16
1670,Edgar Méndez,6,13,11,16,14
1671,Jordan Amavi,14,11,11,10,12
1672,Rodrigo Battaglia,9,7,7,7,9
1673,Ezequiel Cerutti,14,10,10,12,8
1674,Djavan,7,12,11,7,6
1675,Federico Cartabia,16,8,6,6,14
1676,Franco Mussis,8,11,14,14,14
1677,Marios Oikonomou,3,3,3,3,3
1678,Yuriy Gazinskiy,15,13,11,15,9
1679,Seko Fofana,11,9,9,8,10
1680,Andrew Robertson,7,11,10,8,14
1681,Tin Jedvaj,10,15,10,13,12
1682,Maxwel Cornet,12,16,8,13,9
1683,Aleksandar Mitrovic,7,15,6,12,13
1684,Naranjo,14,10,15,12,7
1685,Deniz Türüç,11,10,16,11,13
1686,Rúben Vezo,9,11,12,6,14
1687,Jonathan Schunke,13,7,6,11,12
1688,Martín Cauteruccio,6,11,7,12,10
1689,Lucas Zelarayán,1,1,1,1,1
1690,Luciano Lollo,9,11,8,11,10
1691,Milton Casco,12,15,13,8,6
1692,Paolo Goltz,15,13,7,14,7
1693,Luis Quiñones,6,8,13,12,10
1694,William Tesillo,9,14,6,13,11
1695,Yimmi Chará,10,13,7,6,6
1696,Jefferson Lerma,7,16,11,14,9
1697,Pierre-Emile Højbjerg,11,9,12,7,11
1698,Facundo Ferreyra,14,11,8,11,15
1699,Laurent Depoitre,9,7,6,16,12
1700,Hernâni,8,8,7,11,6
1701,Jorrit Hendrix,8,14,12,8,11
1702,Leonel Vangioni,11,9,9,9,7
1703,Arthur Masuaku,7,8,10,7,7
1704,Avilés Hurtado,14,13,12,9,7
1705,Riechedly Bazoer,14,6,12,11,10
1706,Enzo Roco,13,13,13,9,13
1707,Camilo Vargas,70,77,65,75,77
1708,Karol Linetty,14,13,11,8,6
1709,Danilo Cataldi,12,7,11,10,9
1710,Ricardo Kishna,10,12,15,7,7
1711,Rubén Blanco,75,79,69,74,71
1712,Víctor Rodríguez,11,12,15,11,9
1713,Douglas Santos,13,13,13,11,10
1714,Renato Steffen,8,16,12,13,6
1715,Ridgeciano Haps,6,13,15,8,13
1716,Garry Mendes Rodrigues,10,15,15,7,6
1717,José Rodríguez,15,9,9,13,7
1718,Dimitrios Siovas,10,9,11,14,10
1719,José Juan Vázquez,16,7,8,7,6
1720,Derlis González,14,15,15,15,13
1721,Gerso,9,10,10,12,7
1722,Nathan Aké,16,10,7,7,10
1723,Isaac Becerra,70,78,69,72,77
1724,Giancarlo González,15,9,10,10,12
1725,Oumar Niasse,10,16,12,6,8
1726,Petros Mantalos,10,8,7,14,12
1727,Vitinho,8,13,8,14,8
1728,Albentosa,12,12,11,15,11
1729,Mike van der Hoorn,10,7,15,11,15
1730,Insua,13,9,7,6,14
1731,Eduardo Vargas,8,13,10,13,10
1732,Will Hughes,9,7,12,15,12
1733,Bogdan Butko,15,12,10,6,9
1734,Sergiy Kryvtsov,15,14,14,7,16
1735,Luka Milivojevic,6,13,16,9,12
1736,Willard Katsande,8,15,9,7,10
1737,Yvon Mvogo,71,78,68,73,78
1738,Calum Chambers,7,11,12,14,12
1739,Stefanos Kapino,72,77,66,69,79
1740,Marko Livaja,15,15,12,9,12
1741,Dwight Gayle,8,10,16,7,8
1742,Christian Atsu,10,13,12,12,9
1743,Valeri Qazaishvili,9,8,11,9,12
1744,Soualiho Meïté,13,13,7,7,11
1745,Ilori,11,7,7,10,15
1746,Iván Piris,14,11,11,14,15
1747,Abdoulaye Ba,15,11,12,12,15
1748,Lorenzo Melgarejo,15,6,12,10,9
1749,Víctor Ibarbo,4,4,4,4,4
1750,Benjamin van Leer,72,73,65,78,77
1751,Jürgen Locadia,13,10,8,7,10
1752,Yassin Ayoub,16,16,8,10,9
1753,Edenílson,9,12,15,6,5
1754,Viktor Fischer,14,13,6,14,15
1755,Pozuelo,10,10,14,8,8
1756,Adrien Trebel,16,8,14,11,12
1757,Welthon,12,15,9,10,10
1758,Mauro,8,10,10,12,13
1759,Ogenyi Onazi,14,13,13,9,7
1760,Rodrigo Mora,10,8,15,15,8
1761,Gregoire Defrel,12,14,11,15,7
1762,Federico Viviani,8,5,14,13,13
1763,Jérôme Roussillon,8,9,13,7,15
1764,Jota Peleteiro,6,14,13,14,8
1765,David Juncà,8,10,16,9,9
1766,Bobby Wood,16,12,15,8,12
1767,Diego Demme,12,14,14,10,9
1768,Jasmin Kurtic,11,14,10,13,6
1769,Siniša Andelkovic,13,10,12,9,5
1770,Dmitriy Poloz,9,8,14,11,8
1771,Ryder,7,12,7,7,11
1772,Ravel Morrison,12,14,13,15,8
1773,Gaëtan Bussmann,14,15,15,9,10
1774,André Martins,9,16,8,10,15
1775,Bogdan Stancu,14,7,14,11,15
1776,Tolga Cigerci,9,12,11,11,12
1777,Juan Jesus,8,12,7,11,14
1778,Carles Planas,12,15,15,11,14
1779,Tomáš Koubek,76,75,74,73,78
1780,Lewis Dunk,12,15,9,16,6
1781,Luca Caldirola,6,9,10,10,12
1782,Erik Sviatchenko,11,14,7,15,16
1783,Renato Neto,11,16,13,14,12
1784,Matz Sels,75,80,70,68,77
1785,Matthew Lowton,13,11,6,6,7
1786,Oriol Romeu,11,12,10,14,16
1787,Roberto Inglese,13,14,10,11,7
1788,Luna,15,6,5,12,8
1789,Lacina Traoré,15,10,10,10,14
1790,Danilo DAmbrosio,13,9,15,10,15
1791,Nicolas Isimat-Mirin,9,14,16,6,15
1792,Saphir Taïder,9,14,12,7,16
1793,Nathan Redmond,6,12,16,14,10
1794,Kara Mbodj,9,11,16,7,12
1795,Cristian Gamboa,7,12,13,10,14
1796,Pierre-Michel Lasogga,6,12,8,13,7
1797,Róbert Mak,13,10,8,6,9
1798,Sérgio Oliveira,11,9,11,9,10
1799,Ximo Navarro,9,7,16,11,15
1800,Juanmi,12,11,9,6,9
1801,Arribas,9,12,7,15,16
1802,Ivo Pinto,12,10,14,11,16
1803,Giulio Donati,9,16,8,15,8
1804,Serdar Gürler,13,9,6,10,15
1805,José Pedro Fuenzalida,14,6,12,14,12
1806,Bill Hamid,70,77,65,72,77
1807,Gonzalo Jara,13,10,11,9,14
1808,Ishak Belfodil,13,6,7,12,14
1809,Yuto Nagatomo,13,12,8,13,15
1810,Andy Delort,8,10,10,14,11
1811,Filip Ðuricic,15,8,9,8,8
1812,Fábio Espinho,8,16,12,13,10
1813,Steven Caulker,7,14,7,15,15
1814,Rémy Cabella,13,12,12,16,7
1815,Nick Viergever,7,8,11,9,11
1816,Philipp Bargfrede,10,9,7,12,16
1817,Marco Rojas,9,8,7,8,12
1818,Marvin Zeegelaar,11,12,12,15,10
1819,Steve Cook,14,14,7,12,12
1820,Carlos Eduardo,6,8,10,8,10
1821,Miguel Rosa,13,6,6,13,16
1822,Artur Ionita,12,6,10,14,11
1823,Emmanuel Badu,13,15,9,5,14
1824,Juan Villar,7,6,7,6,12
1825,Daniel Ginczek,7,13,15,6,15
1826,Sergio Padt,74,75,65,70,78
1827,Paul Lasne,7,8,6,8,7
1828,José Cañas,11,14,9,12,9
1829,Nosa,13,14,13,11,14
1830,Maya Yoshida,6,12,8,16,13
1831,Park Joo Ho,13,8,13,11,13
1832,Yuya Osako,6,14,6,9,16
1833,Atsuto Uchida,15,10,16,13,16
1834,Takashi Usami,6,9,9,11,7
1835,Ahmed Elmohamady,10,14,9,7,7
1836,Ervin Zukanovic,12,15,8,12,11
1837,Kévin Théophile-Catherine,9,9,6,6,11
1838,Omar Elabdellaoui,6,8,12,11,6
1839,Yasin Öztekin,11,10,7,16,13
1840,Ryan Mason,16,7,10,10,14
1841,Julian Schieber,12,8,16,12,7
1842,Isaac Brizuela,15,12,16,9,16
1843,Oier,6,10,6,7,5
1844,Dani Castellano,14,6,15,7,11
1845,Panagiotis Tachtsidis,15,10,12,14,11
1846,Fernandão,9,8,12,7,16
1847,Yannis Salibur,10,12,11,13,7
1848,Yoric Ravet,15,10,12,10,14
1849,Lombán,16,6,13,13,15
1850,Fábio,15,12,11,10,6
1851,Duje Cop,13,12,16,12,12
1852,Olcay Sahan,12,11,9,9,8
1853,Cristopher Toselli,76,75,69,74,76
1854,João Aurélio,9,10,8,15,13
1855,Caiuby,7,13,15,7,15
1856,Serdar Aziz,14,13,8,9,10
1857,Jake Livermore,10,9,8,15,9
1858,Daniel Brosinski,14,9,16,11,6
1859,Oussama Assaidi,7,7,11,7,14
1860,Alberto Costa,14,12,7,16,7
1861,Franck Tabanou,11,15,14,13,6
1862,Douglão,13,9,7,13,12
1863,Marco Sau,3,3,3,3,3
1864,Abel Hernández,6,14,8,6,9
1865,Carlos Carmona,7,10,8,12,14
1866,Ronny Rodelin,16,8,10,13,10
1867,Mubarak Wakaso,15,10,7,16,14
1868,Floyd Ayité,14,16,12,6,9
1869,Leon Balogun,10,6,12,15,6
1870,Matt Phillips,10,14,16,16,10
1871,Jefferson,13,16,6,14,14
1872,Matías Suárez,13,9,11,16,8
1873,Clément Grenier,11,14,10,11,6
1874,Soslan Dzhanaev,76,76,72,68,77
1875,Rafael Tolói,16,11,16,12,8
1876,Dmitriy Kombarov,9,9,10,12,13
1877,Jesús Dueñas,10,9,9,13,9
1878,Matias Pérez García,9,16,15,9,14
1879,Kyle Naughton,9,12,9,10,11
1880,Filip Ðordevic,15,7,8,9,9
1881,Jan-Arie van der Heijden,7,6,10,15,6
1882,Joel Ward,10,8,7,7,11
1883,Theodor Gebre Selassie,7,7,14,6,14
1884,Patrick van Aanholt,8,9,7,15,6
1885,James Chester,14,11,12,12,13
1886,Geoffrey Bia,13,15,16,7,16
1887,Martin Olsson,9,11,7,9,12
1888,Harry Arter,10,7,11,7,8
1889,Younousse Sankharé,12,14,10,10,8
1890,Jérémy Pied,15,13,7,9,7
1891,Mathieu Dossevi,10,13,12,14,11
1892,Yohan Mollo,8,10,9,11,14
1893,Andreas Bjelland,8,15,15,13,11
1894,Bakary Koné,8,14,12,10,8
1895,Rui Fonte,15,14,15,10,6
1896,Mathias Jørgensen,14,16,9,9,13
1897,Jack Rodwell,11,9,15,10,12
1898,Fabien Lemoine,13,6,11,15,10
1899,Víctor Cáceres,14,16,13,11,8
1900,Andrea Ranocchia,12,12,11,15,15
1901,Julian Palmieri,15,7,7,13,6
1902,Titi,16,6,15,13,14
1903,Mile Jedinák,15,13,15,7,15
1904,Nuno Pinto,6,15,13,13,9
1905,Óscar Cardozo,14,12,6,7,11
1906,Vito Mannone,71,75,71,72,76
1907,Miguel Torres,13,10,8,13,10
1908,Ugur Demirok,7,6,13,8,8
1909,Federico Peluso,6,9,4,5,4
1910,Alessio Cerci,12,9,7,14,9
1911,Romain Danzé,13,9,8,10,7
1912,Thomas Mangani,13,13,9,12,15
1913,Andrea Costa,11,8,7,9,13
1914,Abel Aguilar,6,12,15,11,11
1915,Clément Chantôme,12,10,15,9,12
1916,Artur Jedrzejczyk,16,7,12,8,11
1917,Shkëlzen Gashi,8,8,11,11,11
1918,Mossoró,16,13,10,14,9
1919,Christian Marrugo,7,7,16,12,14
1920,Mevlüt Erdinç,6,12,14,14,7
1921,Przemyslaw Tyton,75,72,74,71,78
1922,Kei Kamara,6,11,11,8,16
1923,Niko Bungert,16,10,12,8,8
1924,Birkir Bjarnason,12,13,9,6,10
1925,Neil Taylor,16,15,14,16,6
1926,Benny Feilhaber,7,16,11,15,15
1927,Niklas Moisander,15,11,14,9,7
1928,Andrew Surman,16,16,7,14,8
1929,Manu García,7,8,9,14,11
1930,Carlos Martínez,13,11,12,6,7
1931,Gabriel Peñalba,7,7,6,14,12
1932,Álvaro Pereira,15,6,13,6,10
1933,Hugo Ayala,9,7,16,11,6
1934,Nicolás Spolli,10,8,10,7,14
1935,Marvin Compper,14,12,16,10,7
1936,Wayne Hennessey,76,74,82,76,74
1937,Liam Bridcutt,11,14,13,12,12
1938,Darren Randolph,71,78,73,71,79
1939,Danny Simpson,9,10,13,15,11
1940,Omar Ramos,14,6,16,13,10
1941,Jérémy Sorbon,6,13,8,15,13
1942,Federico Higuaín,12,7,11,16,15
1943,Juan Pablo Carrizo,73,77,72,74,76
1944,Kirill Nababkin,14,14,15,8,6
1945,Miroslav Radovic,8,12,13,6,6
1946,Jaba Kankava,16,13,8,8,15
1947,Alexandru Gatcan,11,6,9,6,6
1948,Ilya Maksimov,15,8,15,13,6
1949,Kwak Tae Hwi,10,14,16,8,11
1950,Nicolas Maurice-Belay,9,15,12,8,15
1951,Bruno Gama,10,15,9,13,9
1952,Dennis Aogo,16,7,16,10,6
1953,Bradley Wright-Phillips,10,12,13,13,6
1954,Sebastian Larsson,14,7,14,11,8
1955,Alessandro Diamanti,14,14,10,7,11
1956,Geoffrey Jourdren,71,80,67,70,80
1957,Daniel Congré,11,11,9,10,7
1958,Steven Naismith,9,12,8,11,16
1959,Marcos Angeleri,6,13,7,10,12
1960,Oleg Ivanov,7,7,8,15,6
1961,Fernando Amorebieta,7,16,13,6,13
1962,Timofey Kalachev,16,6,9,7,8
1963,Matías Silvestre,3,3,3,5,5
1964,Jean Beausejour,6,12,12,12,13
1965,Nana Asare,11,10,7,7,15
1966,Marco Russ,6,16,13,6,11
1967,Sejad Salihovic,9,7,7,6,16
1968,Ryan Babel,11,16,12,8,15
1969,Mathieu Flamini,6,7,6,12,7
1970,Aiden McGeady,13,10,12,9,6
